popularity
70
40
63
30
47
53
78
68
46
36
48
54
30
56
30
51
0
38
0
22
68
65
64
48
45
65
37
29
74
31
3
74
27
35
24
50
40
49
73
55
61
42
30
50
35
50
55
34
54
61
63
5
50
22
35
73
36
13
46
21
36
73
32
43
39
50
32
43
48
14
39
33
71
32
45
10
35
52
63
27
34
49
32
47
20
33
44
40
53
58
61
60
27
61
8
65
42
54
37
43
73
64
53
36
0
64
23
63
66
47
44
56
71
23
60
38
68
20
34
28
42
39
41
14
43
39
48
43
63
39
39
38
52
26
18
55
70
49
50
48
22
6
25
21
50
54
44
39
31
50
63
44
59
3
17
33
51
25
12
53
41
10
55
70
42
45
41
43
64
57
52
50
53
69
27
22
42
62
43
52
13
49
69
47
31
29
10
62
53
36
45
59
71
48
63
32
49
42
27
38
40
47
51
45
53
50
28
25
39
71
14
30
64
65
50
21
65
36
47
58
48
68
44
33
60
4
40
53
48
13
0
46
63
47
37
42
45
28
27
26
54
18
70
10
66
51
42
52
53
36
32
49
45
1
36
11
57
13
70
42
70
31
48
0
62
5
24
1
51
54
35
2
32
66
25
54
64
59
0
24
41
13
38
12
59
49
36
5
9
56
32
38
45
60
24
56
22
35
38
9
59
30
11
50
31
60
59
57
0
0
59
1
26
45
26
77
35
45
33
43
66
19
51
51
0
64
64
58
59
40
32
19
52
38
29
59
35
30
12
22
59
50
77
59
57
57
0
74
46
47
62
38
53
47
14
63
27
22
65
79
25
37
71
60
62
48
23
35
50
39
31
53
25
37
34
63
47
35
29
35
44
32
52
12
67
55
55
28
26
19
56
52
40
52
72
51
4
63
36
47
40
30
44
3
32
7
51
57
60
44
56
31
38
17
51
46
11
43
42
34
12
38
0
48
74
11
33
35
49
52
63
48
43
44
40
62
61
53
22
15
43
36
67
38
0
16
34
31
51
60
69
9
37
36
54
61
0
46
2
26
40
60
60
11
5
71
71
40
71
71
23
65
35
30
41
42
27
55
25
45
20
30
5
26
50
64
37
46
29
72
33
56
9
36
59
37
50
15
54
37
61
41
41
59
28
26
47
34
58
2
26
27
54
39
20
38
47
44
70
45
56
59
37
70
38
4
38
56
48
26
62
65
57
46
37
64
37
16
32
29
1
52
57
20
47
15
35
44
52
36
11
66
50
63
44
31
41
47
22
23
57
62
43
61
59
51
70
43
57
53
25
66
46
59
37
51
3
56
35
38
32
33
65
6
55
52
70
30
43
44
15
50
29
2
62
5
29
58
26
44
37
27
43
50
48
63
65
34
47
6
70
7
38
30
26
46
19
24
29
51
61
48
27
45
11
27
66
44
50
31
23
46
57
63
25
49
28
9
0
59
70
5
50
28
61
28
2
54
11
63
65
62
37
70
44
1
67
58
8
62
68
17
47
14
35
21
54
31
49
37
49
28
60
53
17
30
16
34
57
30
32
23
59
56
78
50
65
52
58
61
53
32
43
31
50
45
58
28
24
47
18
69
22
48
56
36
52
51
53
45
55
60
57
50
45
0
58
50
29
19
62
48
50
29
38
55
33
23
38
27
0
20
19
65
70
4
0
52
29
25
42
28
42
44
48
46
27
18
45
34
38
24
36
52
16
40
45
52
67
26
62
64
69
5
31
25
60
96
28
17
15
25
70
57
0
24
29
26
50
48
46
52
46
57
44
13
61
37
44
25
40
20
56
28
69
46
39
51
40
34
21
34
34
22
73
39
40
44
45
31
50
40
59
24
30
64
45
25
28
28
33
18
47
57
67
57
55
66
52
53
56
51
25
37
36
50
24
55
33
52
31
54
0
15
68
25
56
53
41
66
51
65
53
38
21
49
30
43
40
9
29
46
20
0
6
28
30
63
8
89
54
12
81
30
50
30
49
55
27
60
55
33
43
39
0
33
68
46
49
44
51
38
9
53
23
34
57
45
50
10
54
62
49
35
54
23
5
53
62
44
33
35
15
66
26
52
44
21
63
47
43
68
35
64
58
41
36
33
39
42
51
36
24
59
28
49
69
47
35
32
45
48
34
0
55
40
45
79
4
31
50
63
46
62
27
60
51
47
46
24
39
41
37
68
0
47
58
38
60
28
28
66
26
64
21
47
45
42
50
50
48
37
51
49
68
51
28
34
42
26
61
29
30
37
15
54
40
29
45
43
28
27
43
31
66
27
14
31
25
2
29
57
64
21
40
0
59
66
68
0
59
56
57
36
27
53
22
36
69
38
55
34
39
19
48
0
54
45
0
53
55
50
47
55
40
38
39
57
53
45
32
56
44
34
73
1
52
34
40
43
46
16
20
27
40
71
45
42
74
41
47
28
32
72
36
35
47
11
57
52
58
26
40
10
36
51
37
23
37
49
34
49
31
50
36
21
58
25
62
38
85
4
7
50
36
58
12
43
3
61
51
14
43
61
31
44
27
42
53
29
39
57
50
61
56
36
43
50
0
26
37
47
29
58
37
26
36
60
43
37
48
41
23
26
6
0
30
0
39
39
61
3
17
48
1
68
45
0
30
24
32
29
25
67
39
16
50
32
54
28
23
45
46
53
55
69
35
34
25
54
54
48
0
13
27
20
48
56
51
18
54
54
16
40
26
40
72
13
55
23
50
44
56
35
5
65
39
56
22
41
41
58
48
32
34
43
47
56
16
49
68
46
44
38
46
25
52
42
37
38
58
56
0
12
54
52
57
63
16
42
46
47
56
33
11
56
45
53
51
38
65
19
48
44
51
38
71
58
30
21
54
45
18
28
62
55
44
28
48
65
67
18
63
19
30
19
57
38
60
66
38
54
45
50
45
51
54
37
45
55
68
6
58
32
41
1
30
38
45
32
55
71
30
66
28
3
62
49
16
28
57
42
55
59
61
42
50
40
48
28
45
49
67
18
48
48
33
16
33
20
48
44
0
44
17
31
10
3
53
28
37
19
83
50
47
39
48
18
0
21
16
12
42
49
61
53
36
22
29
15
18
61
44
42
31
46
4
55
39
51
60
38
29
70
25
38
59
32
30
0
64
50
62
61
32
61
78
55
43
43
56
26
31
73
25
67
46
10
38
43
26
47
52
55
34
13
43
53
42
30
46
50
50
34
61
57
18
50
24
47
24
60
39
0
9
5
52
29
23
24
27
56
60
29
23
65
64
34
25
71
70
66
62
1
75
30
0
59
34
35
35
21
53
72
44
36
51
44
52
41
3
71
34
55
45
22
63
55
65
67
29
0
8
51
47
65
34
42
49
44
0
2
43
49
41
42
6
20
39
15
27
29
46
33
22
46
60
50
30
62
60
50
39
45
65
62
65
52
53
31
22
12
57
15
60
53
35
1
60
64
41
36
45
34
32
70
63
66
53
58
46
19
38
1
53
54
37
29
37
40
55
63
75
32
74
37
29
0
18
51
53
29
26
27
58
35
30
33
69
50
26
53
51
51
12
64
55
70
39
67
41
38
35
53
74
59
53
56
49
37
13
70
3
53
50
58
61
44
36
28
48
24
47
5
40
0
26
35
47
27
2
70
58
59
62
46
50
36
25
54
1
27
29
31
50
48
31
65
22
50
55
53
0
66
48
48
0
51
34
67
30
64
39
34
36
60
15
28
52
53
17
30
25
66
50
1
4
39
45
47
57
46
62
32
15
16
45
59
70
54
27
47
14
5
3
57
7
57
8
37
44
42
24
25
25
43
68
74
57
71
58
46
74
35
64
50
52
38
47
62
61
32
57
18
32
54
37
42
53
12
48
9
60
31
46
28
39
28
49
60
50
36
56
31
26
36
62
50
0
46
70
53
34
56
50
27
40
57
29
67
41
45
49
21
54
27
42
61
61
67
71
26
44
50
32
56
25
35
35
33
43
30
86
42
63
0
29
39
44
28
23
45
10
39
54
68
43
36
16
37
47
37
28
0
34
25
54
44
41
35
18
31
27
29
32
50
26
38
13
60
37
54
46
51
34
24
8
76
49
39
41
28
60
63
14
44
50
20
36
68
37
1
71
62
3
71
28
39
60
10
50
26
14
21
0
22
43
39
32
51
43
60
1
39
32
40
61
68
56
39
25
59
53
28
49
39
23
49
24
37
53
19
55
31
34
43
52
18
39
29
50
26
46
64
51
38
54
60
13
36
49
39
45
14
26
14
41
22
48
18
41
42
21
33
55
46
13
30
48
27
17
41
35
47
50
25
58
10
44
53
23
29
6
63
53
0
67
56
58
23
54
48
36
56
24
59
38
55
54
64
1
39
61
25
52
37
46
47
54
54
67
53
35
26
30
38
15
46
57
21
0
35
28
36
53
53
53
19
15
65
60
54
5
56
58
34
9
44
55
21
54
55
50
46
57
31
63
0
25
28
74
22
57
59
47
3
51
64
14
74
56
48
66
59
28
8
60
48
68
49
52
38
11
29
53
73
21
37
50
45
52
58
40
24
33
26
36
12
28
44
57
56
59
0
46
28
28
42
30
0
40
60
64
76
52
52
28
0
34
6
56
60
29
35
58
53
42
33
4
19
51
40
64
0
38
60
12
18
50
20
49
21
60
13
30
2
61
42
57
8
52
41
89
47
44
67
38
50
37
82
15
36
27
51
40
45
66
43
78
34
64
52
24
58
47
30
3
0
41
53
44
29
15
46
49
2
7
36
46
36
28
52
57
55
59
12
62
42
56
54
64
49
65
33
28
41
30
30
0
22
49
37
47
39
14
24
67
7
61
39
64
32
58
55
50
31
40
53
38
73
55
52
31
59
17
69
32
3
49
60
47
70
0
62
35
54
64
44
51
34
46
28
28
51
11
26
50
58
23
54
34
41
0
40
64
43
41
72
47
11
46
61
64
59
55
45
34
13
24
65
67
57
43
0
73
54
51
34
33
64
54
38
48
26
76
46
53
30
58
47
44
55
97
41
45
48
21
51
55
60
37
44
3
61
56
51
27
42
57
5
0
82
58
40
69
27
28
30
55
66
38
34
42
20
63
51
57
24
50
24
61
57
70
45
12
48
39
42
48
71
49
62
64
41
51
36
30
38
35
47
0
57
38
50
23
51
66
21
49
65
87
42
24
42
61
67
49
51
61
62
78
34
35
28
29
43
62
23
39
12
27
11
42
33
41
26
27
46
23
67
53
61
13
38
55
19
68
48
44
67
69
38
14
14
41
60
53
55
73
46
41
0
30
32
16
54
33
29
83
58
52
49
67
30
34
0
41
38
74
33
55
54
18
40
26
40
52
76
40
53
47
10
47
13
66
38
65
22
43
76
33
47
30
0
57
65
43
22
51
55
31
28
63
45
52
56
42
29
45
12
43
57
43
38
32
39
27
46
35
54
4
2
47
53
51
46
52
57
44
26
0
52
52
17
43
7
56
64
59
43
59
0
65
58
28
39
49
61
45
59
53
46
57
47
12
15
30
39
61
32
51
0
54
45
27
35
8
22
44
16
61
51
45
58
69
41
54
64
61
30
51
36
56
10
31
47
56
33
80
54
28
60
29
3
48
51
35
28
37
29
17
72
4
54
62
47
57
30
62
77
62
44
40
42
29
0
55
71
25
43
55
0
40
43
36
55
50
32
35
67
42
56
51
0
61
36
44
48
45
34
54
28
31
74
66
40
55
47
45
25
71
43
33
52
58
35
23
61
54
0
77
69
68
52
50
60
68
45
12
12
68
36
41
47
51
30
42
32
24
11
46
53
56
53
33
72
45
46
33
38
15
52
43
12
38
24
15
58
60
56
66
59
42
67
48
61
54
28
28
21
34
33
31
36
49
36
1
48
84
41
23
63
66
63
39
64
40
27
65
39
46
5
26
65
34
27
51
0
56
44
64
47
56
30
34
18
40
76
38
67
48
21
23
55
55
75
43
52
42
24
58
38
19
42
55
31
55
52
32
67
27
45
49
63
8
49
68
51
39
16
24
43
63
54
59
40
59
37
30
33
65
57
51
52
29
19
24
46
29
28
32
86
19
69
35
49
37
26
37
48
25
33
53
27
36
24
56
44
9
38
57
63
60
41
47
0
47
59
41
0
52
27
30
62
17
26
53
33
55
33
43
44
54
56
38
36
32
57
31
41
53
22
21
61
1
1
23
51
42
58
32
32
38
48
71
23
43
67
58
23
55
49
30
53
26
30
28
47
22
35
22
14
38
29
51
37
58
53
56
70
69
57
52
49
2
16
22
58
46
7
62
29
22
70
59
49
0
57
39
15
68
32
56
40
57
26
38
44
40
43
31
15
56
29
68
48
21
51
62
76
52
61
60
41
61
24
27
34
62
36
23
38
23
43
28
21
71
53
54
45
60
75
45
28
14
30
49
51
51
7
40
38
47
59
1
34
26
50
54
30
71
4
41
14
17
32
32
65
58
31
28
52
2
30
27
41
57
21
53
52
44
33
69
52
55
73
46
7
35
50
53
2
46
45
43
26
62
77
44
0
53
19
3
31
39
31
62
19
48
54
46
56
42
61
55
56
21
47
18
61
25
37
54
63
27
53
39
61
48
56
36
50
54
19
32
0
62
32
28
17
25
47
44
24
49
70
57
17
41
59
47
37
37
0
36
28
0
71
58
59
57
54
59
52
23
58
42
66
53
48
39
51
0
66
10
32
5
38
26
74
44
56
28
16
35
51
10
37
31
7
0
68
52
27
67
26
62
14
27
60
55
62
44
42
43
49
60
56
31
42
24
40
63
53
72
48
25
30
44
34
28
0
45
1
58
32
50
41
52
12
55
38
68
29
59
27
51
64
56
2
37
52
26
38
40
50
10
17
37
64
43
39
55
42
60
67
56
62
63
53
11
51
37
52
37
53
54
34
37
4
64
54
22
22
53
13
58
22
4
61
20
54
42
40
51
27
12
58
32
41
45
34
27
47
58
51
18
29
66
49
66
52
34
32
44
47
42
59
52
61
34
28
48
24
46
0
60
65
10
34
31
24
31
12
37
10
46
21
43
25
67
48
24
77
52
36
25
31
0
56
20
39
38
30
29
65
58
7
45
30
47
34
20
31
43
58
24
15
45
12
53
57
13
63
70
53
61
41
58
28
0
46
40
63
61
61
54
12
47
40
61
33
44
60
47
31
48
60
15
61
50
37
60
39
30
51
52
56
40
38
63
0
51
62
60
32
60
39
73
30
62
31
28
38
40
12
49
42
50
44
1
65
55
55
59
44
71
39
37
46
65
22
11
67
64
37
44
19
59
64
46
51
71
28
53
48
32
46
26
51
35
51
49
42
68
64
32
36
0
52
26
43
55
61
44
29
36
52
28
50
16
80
13
60
51
53
49
67
62
39
51
63
57
12
29
41
35
28
32
30
24
59
27
61
63
16
60
50
49
41
47
20
68
11
25
57
68
47
52
30
46
67
48
56
30
37
55
35
66
23
53
62
0
11
29
30
60
57
63
61
53
51
36
44
58
33
27
70
56
47
25
78
59
59
35
61
60
51
38
63
33
62
58
42
54
46
47
18
57
0
70
25
48
84
25
44
4
50
64
46
38
29
9
79
35
62
67
26
53
37
33
45
3
62
20
58
36
51
50
45
28
27
51
39
61
44
51
18
55
45
55
16
46
20
34
32
52
36
42
73
0
40
54
57
35
51
56
36
56
5
49
45
1
63
73
65
62
67
42
77
11
44
11
45
64
49
60
19
70
69
22
29
53
35
66
59
27
34
63
51
54
55
20
23
36
53
57
44
59
35
41
51
25
39
40
21
25
58
65
49
69
16
51
69
53
70
14
42
40
56
43
44
73
0
28
63
25
50
19
57
0
4
19
40
39
29
34
50
43
3
56
76
23
62
34
15
26
46
42
55
32
2
52
25
72
52
0
67
43
37
50
66
30
56
25
39
32
27
47
33
52
73
70
26
9
47
65
57
62
35
53
49
34
55
69
32
39
28
56
35
61
44
61
20
55
13
0
51
58
52
34
27
46
50
27
53
71
42
15
38
60
40
42
63
19
0
67
42
0
27
45
55
34
46
56
60
46
40
41
37
56
43
49
22
27
51
55
58
41
47
38
57
45
16
53
45
64
26
20
67
52
0
40
38
36
16
39
37
43
28
50
28
49
52
3
14
50
65
38
32
15
66
56
28
18
54
63
57
33
36
55
29
27
55
48
17
49
45
45
40
57
0
56
37
56
62
54
12
25
51
38
62
37
0
73
32
0
70
16
63
26
29
51
31
36
22
3
45
74
59
31
28
22
46
63
39
35
58
9
56
52
41
52
46
38
9
32
9
31
44
64
36
58
1
48
46
51
36
36
84
39
27
54
28
46
14
38
38
47
40
44
57
0
28
64
48
1
26
32
45
15
58
40
46
57
0
64
62
29
57
2
13
62
49
7
38
45
31
49
58
7
51
67
59
69
17
32
57
12
52
47
39
38
47
37
42
10
58
33
24
49
41
61
17
25
59
18
52
12
57
16
55
47
71
22
46
58
87
44
0
61
36
51
33
41
45
65
51
33
48
33
21
37
59
43
45
73
13
8
65
36
39
40
46
46
55
55
36
68
44
53
40
25
48
55
75
56
40
17
51
35
24
47
0
34
31
38
27
36
72
50
52
46
53
51
53
76
57
9
49
64
22
36
23
64
58
54
30
50
7
63
40
49
29
42
9
32
60
37
19
56
5
51
30
44
38
36
44
1
28
17
62
17
61
55
71
34
46
28
34
58
57
12
49
69
48
45
40
16
20
23
29
44
78
21
47
41
38
44
58
0
51
48
60
48
59
64
32
63
31
57
55
49
50
31
55
34
39
33
53
55
54
25
48
32
50
11
58
54
14
56
29
74
51
4
74
46
59
48
61
30
17
74
74
0
43
28
20
48
55
51
50
48
49
14
56
70
32
29
46
45
26
34
73
21
5
10
40
0
70
66
41
38
15
53
55
22
68
0
37
35
18
42
47
66
40
8
74
49
29
27
37
52
0
67
42
46
18
36
67
28
20
27
57
48
48
58
51
67
55
66
32
50
58
43
30
39
47
0
54
0
59
43
58
49
30
65
43
7
47
23
41
5
38
44
52
39
16
23
65
33
44
11
3
63
25
59
62
43
28
66
38
58
43
13
61
71
43
41
22
51
57
78
50
61
58
62
38
39
23
13
48
72
48
48
23
16
33
22
40
47
45
34
19
11
46
33
60
67
28
60
47
29
60
43
29
57
52
17
28
57
0
47
37
39
70
25
28
59
58
44
72
26
3
40
54
39
64
44
59
38
43
21
9
72
17
54
50
34
46
31
34
28
42
51
51
61
56
32
38
24
8
37
20
27
36
31
29
56
30
56
32
45
22
38
64
26
1
54
42
49
54
61
13
67
35
34
9
52
55
32
29
19
58
18
32
0
40
57
58
10
51
67
50
46
64
21
12
44
20
48
56
57
46
23
46
33
48
66
60
0
40
54
51
57
51
53
18
52
3
41
33
19
56
31
68
63
63
71
50
58
35
0
52
0
24
57
39
46
26
51
27
50
19
48
51
13
58
57
53
28
63
51
60
54
62
59
50
30
42
35
32
47
68
51
26
17
23
51
66
39
43
21
0
54
55
51
76
21
38
66
60
38
49
14
65
35
44
41
38
28
72
48
39
0
58
56
25
58
64
49
22
42
29
45
50
63
69
26
60
42
29
70
34
22
46
49
52
38
42
12
64
49
36
39
28
20
25
64
60
45
5
49
48
3
30
30
40
36
11
37
43
66
58
54
49
14
14
71
51
14
47
50
38
34
50
42
81
32
13
47
46
21
33
45
41
48
62
59
43
26
53
59
37
4
46
2
25
49
37
53
35
46
63
33
46
57
60
70
13
3
0
71
40
39
40
0
28
37
42
0
5
23
9
36
38
44
49
59
14
55
63
22
61
55
57
49
62
12
58
59
55
55
22
52
27
60
48
2
46
53
41
54
28
54
27
28
31
54
32
55
11
52
32
49
17
49
46
49
64
54
56
11
14
42
50
59
40
35
51
31
34
28
50
59
52
32
45
16
41
53
44
63
59
56
47
58
79
38
73
46
59
19
56
37
42
52
31
61
53
59
26
49
37
0
53
39
6
17
51
40
13
38
39
35
42
36
40
53
63
30
61
13
67
39
54
62
55
29
15
34
45
37
63
60
15
62
69
39
49
36
31
40
33
22
39
51
47
13
42
65
49
68
42
18
5
37
64
66
50
1
3
77
55
62
19
40
29
60
29
57
65
48
35
48
48
0
53
56
79
38
47
61
79
47
66
13
37
43
1
43
12
54
58
64
33
41
40
42
52
57
49
32
51
45
50
68
57
26
62
29
50
19
29
54
65
40
53
5
26
45
63
26
49
67
51
46
34
54
13
44
37
0
51
31
36
68
34
63
48
13
47
29
70
47
30
27
49
68
26
0
57
49
34
45
22
62
48
61
0
36
73
48
32
47
44
73
32
19
56
31
63
62
40
63
39
30
10
32
61
21
34
44
27
53
53
53
50
48
55
28
30
46
53
31
2
6
19
48
58
61
62
54
48
29
58
21
39
42
54
35
8
46
54
19
29
41
53
5
49
70
31
30
52
53
70
50
49
58
28
30
16
48
35
18
51
57
36
51
0
58
58
64
24
32
48
51
47
32
51
63
35
38
52
27
45
75
66
51
39
38
33
65
39
49
25
54
50
52
19
25
59
56
3
46
30
50
36
21
57
12
70
52
30
48
44
51
29
54
15
17
0
34
40
58
49
32
30
34
33
50
34
60
66
51
71
59
66
54
0
46
20
47
59
34
26
0
35
33
24
49
49
56
2
35
59
39
36
3
50
2
52
21
19
29
33
26
58
70
37
17
1
36
61
27
57
34
38
62
52
32
52
77
63
44
56
23
51
50
50
43
29
57
31
56
55
56
0
60
53
63
50
41
16
69
52
22
6
1
18
32
47
11
63
69
76
25
58
24
5
64
38
46
51
27
47
49
17
57
38
57
47
22
30
58
29
32
46
24
53
64
61
38
22
0
59
51
22
16
53
27
0
35
33
36
60
4
25
68
49
66
33
35
53
71
61
28
51
28
56
28
3
33
62
59
48
55
25
36
44
48
54
57
52
31
5
49
23
62
60
56
37
55
37
59
0
14
59
56
28
47
50
40
0
37
61
30
59
0
64
34
0
52
48
47
36
63
45
42
36
27
48
39
63
31
51
42
39
38
50
57
60
59
55
46
20
66
31
44
56
47
45
55
54
45
58
0
75
50
58
14
50
54
55
19
51
8
23
91
44
55
19
52
26
20
48
57
0
57
63
47
4
47
30
65
50
27
34
13
50
39
66
39
38
28
22
33
68
37
49
61
32
10
77
55
1
69
26
55
11
34
50
55
29
7
34
35
39
32
50
50
41
51
65
63
33
58
61
53
50
36
40
66
51
38
41
51
5
42
40
22
59
43
36
37
60
57
37
74
0
21
33
28
48
47
61
63
61
51
41
35
55
25
60
55
17
54
27
29
0
29
20
0
2
59
56
54
38
41
41
71
2
45
27
42
28
51
40
46
29
56
25
12
25
51
27
25
83
46
10
48
41
53
58
54
25
29
65
33
36
14
34
29
41
70
64
60
43
43
68
54
46
31
25
47
62
38
51
4
43
63
33
46
36
14
30
41
31
0
44
49
47
39
34
42
33
62
33
25
27
55
0
1
44
50
24
47
40
41
36
58
33
53
51
3
20
26
56
19
34
64
45
26
63
38
12
48
55
29
37
71
73
46
26
7
59
52
28
56
53
51
54
17
73
22
37
0
24
65
52
30
31
76
57
23
41
41
58
0
35
9
65
22
40
43
26
11
24
33
65
26
57
25
47
60
31
64
76
2
48
15
38
54
51
39
61
41
77
74
51
49
61
65
30
0
0
41
48
40
0
13
14
21
12
48
45
52
61
49
39
56
44
50
68
18
43
50
54
67
39
47
4
47
4
53
42
54
42
43
30
38
64
78
31
28
30
35
47
52
29
47
22
69
25
0
57
43
9
48
46
39
44
48
26
25
52
37
75
31
61
51
18
5
50
59
39
56
28
8
50
13
55
41
0
76
41
34
62
49
0
40
19
40
28
70
27
21
26
64
16
1
41
11
54
32
65
51
31
13
40
64
72
22
66
35
24
40
56
34
31
39
75
27
44
46
43
52
32
57
35
53
24
52
24
0
31
34
31
41
63
55
43
59
66
29
67
17
48
50
48
25
42
48
0
4
29
64
36
43
28
49
46
62
22
46
58
18
54
41
57
54
52
36
63
34
38
62
57
59
63
58
26
17
11
51
46
61
15
42
17
25
48
37
33
52
45
36
42
66
62
1
39
57
33
62
59
12
38
30
30
53
30
21
74
50
57
45
46
54
29
49
40
38
28
16
46
26
59
54
50
40
55
35
37
27
15
30
76
42
47
0
63
54
78
67
70
46
37
0
54
36
0
0
36
42
28
13
39
16
46
57
41
21
50
42
51
27
44
51
64
53
70
51
41
6
50
29
60
72
39
61
69
17
